intro.started,intro.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,participant,date,expName,psychopyVersion,OS,frameRate,timing_info.started,timing_info.stopped,button_7.numClicks,button_7.timesOn,button_7.timesOff,hand_positions.started,hand_positions.stopped,space_bar.keys,space_bar.rt,space_bar.duration,train_keys.started,train_keys.stopped,key_resp.keys,key_resp.rt,key_resp.duration,score.started,score.stopped,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,training_rounds,test_instruct.started,test_instruct.stopped,instruct_cont.started,instruct_cont.stopped,point_instruct.started,point_instruct.stopped,accident_instruct.started,accident_instruct.stopped,advance.started,advance.stopped,flip_video.started,flip_video.stopped,trial_type,buffer.started,buffer.stopped,collision.started,collision.stopped,selection,stimuli_path,select_resp.keys,select_resp.rt,select_resp.duration,resp_trial,responsibility.started,responsibility.stopped,conf_2.response,button.numClicks,button.timesOn,button.timesOff,conf_one,conf_two,conf_three,conf_3.response,conf_1.response,forfeit.started,forfeit.stopped,forfeit_button.numClicks,forfeit_button.timesOn,forfeit_button.timesOff,keep_button.numClicks,keep_button.timesOn,keep_button.timesOff,accuracy.started,accuracy.stopped,rt_diff,acc_points,keep_round,practice_round,begin_review.started,begin_review.stopped,space_bar_6.keys,space_bar_6.rt,space_bar_6.duration,review_keys.started,review_keys.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,review_trials,baseline_rts,review.thisRepN,review.thisTrialN,review.thisN,review.thisIndex,review.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,transition.started,transition.stopped,calibrate_instruct.started,calibrate_instruct.stopped,flip_calibration.started,flip_calibration.stopped,calibrate.started,calibrate.stopped,prediction.started,prediction.stopped,miss.numClicks,miss.timesOn,miss.timesOff,hit.numClicks,hit.timesOn,hit.timesOff,calibration_pred,calibration_actual,calibration_score,cal_feedback.started,cal_feedback.stopped,space_bar_12.keys,space_bar_12.rt,space_bar_12.duration,calibration.thisRepN,calibration.thisTrialN,calibration.thisN,calibration.thisIndex,calibration.ran
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.8932,256.8752,256.8753,256.8753,train,266.5269,266.527,258.3773,261.6915,miss,stimuli/collisions/training/stim2.mp4,space,2.9629,,TRUE,261.6929,261.6961,,0,[],[],red,green,blue,,,261.6967,263.6919,0,[],[],1,[263.70550000000003],[263.70550000000003],263.6934,266.5253,1.0371,50,TRUE,FALSE,266.5253,266.5256,,,,266.5272,266.5278,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.528,267.5918,267.592,267.5921,train,284.8773,284.8774,269.1092,272.3313,red,stimuli/collisions/training/stim1.mp4,j,2.8804,,TRUE,272.3355,280.3434,1,1,[0.9506000000014865],[0.9506000000014865],red,green,blue,2,99,280.3444,281.9428,0,[],[],1,[281.955700000003],[281.955700000003],281.9431,284.8753,1.2596,80,TRUE,FALSE,284.8754,284.8759,,,,284.8775,284.8783,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.8785,287.6095,287.6098,287.6099,catch,296.5593,296.5593,289.1259,291.9922,miss,stimuli/collisions/miss/stim2.mp4,space,2.524,,TRUE,291.9936,292.0088,,0,[],[],red,green,blue,,,292.013,293.5096,0,[],[],1,[293.523200000003],[293.523200000003],293.5098,296.5589,1.476,110,TRUE,FALSE,296.5589,296.5589,,,,296.5593,296.5596,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.5598,298.4269,298.4275,298.4276,catch,307.4769,307.477,299.9441,302.9597,miss,stimuli/collisions/miss/stim3.mp4,space,2.6655,,TRUE,302.9633,302.9695,,0,[],[],red,green,blue,,,302.9713,304.376,0,[],[],1,[304.389200000003],[304.389400000006],304.3765,307.476,1.3345,140,TRUE,FALSE,307.4761,307.4762,,,,307.4771,307.4778,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.4781,308.7931,308.7936,308.7937,test,325.4112,325.4113,310.3113,313.7261,blue,stimuli/collisions/hit/stim2.mp4,f,3.0625,,TRUE,313.7291,321.0941,0,1,[1.399000000000001],[1.399000000000001],red,green,blue,100,0,321.0956,322.2601,0,[],[],1,[322.2733000000045],[322.2733000000045],322.2605,325.4097,0.8475,165,TRUE,FALSE,325.4097,325.4099,,,,325.4114,325.412,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
