intro.started,intro.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,participant,date,expName,psychopyVersion,OS,frameRate,timing_info.started,timing_info.stopped,button_7.numClicks,button_7.timesOn,button_7.timesOff,hand_positions.started,hand_positions.stopped,space_bar.keys,space_bar.rt,space_bar.duration,train_keys.started,train_keys.stopped,key_resp.keys,key_resp.rt,key_resp.duration,score.started,score.stopped,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,training_rounds,test_instruct.started,test_instruct.stopped,instruct_cont.started,instruct_cont.stopped,point_instruct.started,point_instruct.stopped,accident_instruct.started,accident_instruct.stopped,advance.started,advance.stopped,flip_video.started,flip_video.stopped,trial_type,buffer.started,buffer.stopped,collision.started,collision.stopped,selection,stimuli_path,select_resp.keys,select_resp.rt,select_resp.duration,resp_trial,responsibility.started,responsibility.stopped,conf_2.response,button.numClicks,button.timesOn,button.timesOff,conf_one,conf_two,conf_three,conf_3.response,conf_1.response,forfeit.started,forfeit.stopped,forfeit_button.numClicks,forfeit_button.timesOn,forfeit_button.timesOff,keep_button.numClicks,keep_button.timesOn,keep_button.timesOff,accuracy.started,accuracy.stopped,rt_diff,acc_points,keep_round,practice_round,begin_review.started,begin_review.stopped,space_bar_6.keys,space_bar_6.rt,space_bar_6.duration,review_keys.started,review_keys.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,review_trials,baseline_rts,review.thisRepN,review.thisTrialN,review.thisN,review.thisIndex,review.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,transition.started,transition.stopped,calibrate_instruct.started,calibrate_instruct.stopped,flip_calibration.started,flip_calibration.stopped,calibrate.started,calibrate.stopped,prediction.started,prediction.stopped,miss.numClicks,miss.timesOn,miss.timesOff,hit.numClicks,hit.timesOn,hit.timesOff,calibration_pred,calibration_actual,calibration_score,cal_feedback.started,cal_feedback.stopped,space_bar_12.keys,space_bar_12.rt,space_bar_12.duration,calibration.thisRepN,calibration.thisTrialN,calibration.thisN,calibration.thisIndex,calibration.ran
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.8912,240.6227,240.6228,240.6228,train,250.4373,250.4374,242.14,246.7551,miss,stimuli/collisions/training/stim2.mp4,space,3.0737,,TRUE,246.7575,246.7627,,0,[],[],red,green,blue,,,246.7638,248.071,0,[],[],1,[248.09049999999996],[248.09049999999996],248.0712,250.4365,0.9263,45,TRUE,FALSE,250.4365,250.4365,,,,250.4375,250.4378,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.4381,250.8866,250.8866,250.8866,train,265.8176,265.8177,252.4036,256.0689,red,stimuli/collisions/training/stim1.mp4,j,3.316,,TRUE,256.071,262.3673,0,1,[0.6993000000119309],[0.6993000000119309],red,green,blue,0,100,262.3684,263.2338,0,[],[],1,[263.25320000000295],[263.25320000000295],263.2341,265.8165,0.824,70,TRUE,FALSE,265.8166,265.8168,,,,265.8179,265.8183,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.8186,266.8488,266.849,266.849,test,279.7468,279.747,268.3662,272.131,green,stimuli/collisions/hit/stim15.mp4,k,3.4131,,TRUE,272.1325,276.1813,100,1,[0.7671000000089521],[0.7671000000089521],red,green,blue,0,0,276.1831,277.0467,0,[],[],1,[277.06590000000597],[277.06590000000597],277.047,279.7454,1.2269,100,TRUE,FALSE,279.7454,279.7454,,,,279.747,279.7477,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.7479,280.6455,280.6455,280.6455,test,297.1617,297.1619,282.162,285.7271,green,stimuli/collisions/hit/stim13.mp4,k,3.2159,,TRUE,285.7288,293.6971,0,1,[2.0307000000029802],[2.0307000000029802],red,green,blue,100,0,293.6989,294.8131,1,[294.832599999994],[294.832599999994],0,[],[],294.8134,297.158,0.5541,95,FALSE,FALSE,297.1583,297.1587,,,,297.1621,297.1637,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.1643,297.941,297.9414,297.9416,test,314.3901,314.3903,299.4584,302.8398,blue,stimuli/collisions/hit/stim2.mp4,f,3.035,,TRUE,302.8436,308.6057,0,1,[1.5502000000030307],[1.550299999997037],red,green,blue,100,0,308.6077,309.5888,0,[],[],1,[309.607799999997],[309.607799999997],309.5892,314.3871,0.875,120,TRUE,FALSE,314.3873,314.3877,,,,314.3906,314.392,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
