intro.started,intro.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,participant,date,expName,psychopyVersion,OS,frameRate,timing_info.started,timing_info.stopped,button_7.numClicks,button_7.timesOn,button_7.timesOff,hand_positions.started,hand_positions.stopped,space_bar.keys,space_bar.rt,space_bar.duration,train_keys.started,train_keys.stopped,key_resp.keys,key_resp.rt,key_resp.duration,score.started,score.stopped,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,training_rounds,test_instruct.started,test_instruct.stopped,instruct_cont.started,instruct_cont.stopped,point_instruct.started,point_instruct.stopped,accident_instruct.started,accident_instruct.stopped,advance.started,advance.stopped,flip_video.started,flip_video.stopped,trial_type,buffer.started,buffer.stopped,collision.started,collision.stopped,selection,stimuli_path,select_resp.keys,select_resp.rt,select_resp.duration,resp_trial,responsibility.started,responsibility.stopped,conf_2.response,button.numClicks,button.timesOn,button.timesOff,conf_one,conf_two,conf_three,conf_3.response,conf_1.response,forfeit.started,forfeit.stopped,forfeit_button.numClicks,forfeit_button.timesOn,forfeit_button.timesOff,keep_button.numClicks,keep_button.timesOn,keep_button.timesOff,accuracy.started,accuracy.stopped,rt_diff,acc_points,keep_round,practice_round,begin_review.started,begin_review.stopped,space_bar_6.keys,space_bar_6.rt,space_bar_6.duration,review_keys.started,review_keys.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,review_trials,baseline_rts,review.thisRepN,review.thisTrialN,review.thisN,review.thisIndex,review.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,transition.started,transition.stopped,calibrate_instruct.started,calibrate_instruct.stopped,flip_calibration.started,flip_calibration.stopped,calibrate.started,calibrate.stopped,prediction.started,prediction.stopped,miss.numClicks,miss.timesOn,miss.timesOff,hit.numClicks,hit.timesOn,hit.timesOff,calibration_pred,calibration_actual,calibration_score,cal_feedback.started,cal_feedback.stopped,space_bar_12.keys,space_bar_12.rt,space_bar_12.duration,calibration.thisRepN,calibration.thisTrialN,calibration.thisN,calibration.thisIndex,calibration.ran
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.8961,222.383,222.3831,222.3832,train,231.0488,231.0488,223.9034,226.5526,miss,stimuli/collisions/training/stim2.mp4,space,2.2573,,TRUE,226.5541,226.5572,,0,[],[],red,green,blue,,,226.5579,228.2181,0,[],[],1,[228.23109999999403],[228.23109999999403],228.2182,231.048,1.7427,55,TRUE,FALSE,231.048,231.0481,,,,231.0489,231.0493,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0494,233.3039,233.304,233.304,train,247.787,247.7871,234.8198,238.7098,red,stimuli/collisions/training/stim1.mp4,j,3.5147,,TRUE,238.7111,244.0705,0,1,[0.5944000000059759],[0.5944000000059759],red,green,blue,0,100,244.0717,245.1776,0,[],[],1,[245.19049999999996],[245.19049999999996],245.1778,247.7863,0.6253,80,TRUE,FALSE,247.7863,247.7864,,,,247.7871,247.7875,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.7876,249.5367,249.5368,249.5368,catch,258.4046,258.4047,251.0525,254.4327,miss,stimuli/collisions/miss/stim5.mp4,space,3.0146,,TRUE,254.4339,254.4365,,0,[],[],red,green,blue,,,254.4373,255.9245,0,[],[],1,[255.93759999999398],[255.93759999999398],255.9248,258.4039,0.9854,105,TRUE,FALSE,258.4039,258.4041,,,,258.4048,258.4051,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.4052,258.98,258.9802,258.9802,catch,266.3809,266.381,260.4845,262.4234,miss,stimuli/collisions/miss/stim2.mp4,space,1.5745,,TRUE,262.4248,262.4276,,0,[],[],red,green,blue,,,262.4289,263.771,0,[],[],1,[263.784],[263.784],263.7712,266.3802,2.4255,140,TRUE,FALSE,266.3803,266.3803,,,,266.381,266.3812,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.3813,267.1723,267.1725,267.1726,test,279.2928,279.2929,268.6869,271.4214,blue,stimuli/collisions/hit/stim4.mp4,f,2.3564,,TRUE,271.4227,275.8953,0,1,[0.6634999999999991],[0.6634999999999991],red,green,blue,78,0,275.8963,276.4102,0,[],[],1,[276.423],[276.423],276.4105,279.2906,1.6536,170,TRUE,FALSE,279.2906,279.2908,,,,279.293,279.2939,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
